95	19	300	702			
95	20	200	703			
95	21	200	704			
111	18	100	705			
189	72	200	706			
189	60	200	707			
189	262	100	708			
97	5	800	709			
97	23	400	710			
97	21	200	711			
125	124	200	712			
125	127	200	713			
125	240	100	714			
125	263	500	715			
125	128	200	716			
125	123	200	717			
125	129	300	718			
125	169	200	719			
125	126	200	720			
125	172	200	721			
125	11	200	722			
125	174	200	723			
201	24	300	724			
201	25	300	725			
201	26	200	726			
201	27	300	727			
264	84	450	728			
264	54	250	729			
264	85	250	730			
202	27	100	731			
89	124	200	732			
89	127	300	733			
89	25	850	734			
89	126	300	735			
89	11	400	736			
89	203	600	737			
89	128	300	738			
89	88	650	739			
166	124	300	740			
166	126	200	741			
166	127	200	742			
166	11	200	743			
166	128	200	744			
167	124	200	745			
167	127	200	746			
167	126	200	747			
167	11	200	748			
167	128	200	749			
265	84	350	750			
265	196	250	751			
265	85	250	752			
265	54	250	753			
49	48	500	754			
49	266	200	755			
140	69	200	756			
140	57	200	757			
140	137	200	758			
65	267	650	759			
65	63	400	760			
65	266	300	761			
268	14	250	762			
268	269	250	763			
34	116	250	764			
34	250	200	765			
34	270	200	766			
34	177	750	767			
34	253	200	768			
34	255	250	769			
34	28	250	770			
34	269	350	771			
34	47	100	772			
34	118	250	773			
34	120	250	774			
34	254	250	775			
34	121	250	776			
34	251	250	777			
34	252	250	778			
34	117	250	779			
34	119	250	780			
34	70	250	781			
34	258	250	782			
34	147	200	783			
34	16	400	784			
34	182	300	785			
34	257	200	786			
34	256	250	787			
34	228	200	788			
228	250	300	789			
228	147	200	790			
228	227	200	791			
228	271	200	792			
228	32	200	793			
228	257	200	794			
228	34	200	795			
75	74	200	796			
75	225	350	797			
75	272	100	798			
75	76	200	799			
75	152	600	800			
75	108	1250	801			
75	232	200	802			
75	196	750	803			
75	235	200	804			
75	234	200	805			
75	233	200	806			
75	73	200	807			
75	236	200	808			
75	237	200	809			
75	87	200	810			
75	238	200	811			
224	222	200	812			
224	39	850	813			
224	76	650	814			
59	3	300	815			
59	61	200	816			
59	58	300	817			
225	75	350	818			
225	130	450	819			
225	222	200	820			
225	197	350	821			
225	39	750	822			
225	76	550	823			
273	23	200	824			
273	25	200	825			
100	1	300	826			
100	18	300	827			
100	19	300	828			
100	20	200	829			
100	21	200	830			
164	124	200	831			
164	127	200	832			
164	126	200	833			
164	11	200	834			
164	128	200	835			
19	1	200	836			
19	90	300	837			
19	24	400	838			
19	92	300	839			
19	93	300	840			
19	94	350	841			
19	17	300	842			
19	95	300	843			
19	8	250	844			
19	100	300	845			
19	101	350	846			
19	103	300	847			
19	102	300	848			
19	274	100	849			
19	5	800	850			
19	104	200	851			
19	105	300	852			
19	20	300	853			
19	21	200	854			
19	106	350	855			
204	23	300	856			
204	24	200	857			
204	25	300	858			
204	26	300	859			
204	27	300	860			
205	23	300	861			
205	24	300	862			
205	25	300	863			
205	26	200	864			
205	27	200	865			
275	276	300	866			
275	223	200	867			
275	178	200	868			
277	14	250	869			
277	152	250	870			
277	177	250	871			
277	178	250	872			
142	69	200	873			
142	57	200	874			
142	137	200	875			
276	178	300	876			
276	223	300	877			
276	275	300	878			
134	38	200	879			
134	39	200	880			
135	38	200	881			
135	39	200	882			
57	138	400	883			
57	24	550	884			
57	144	200	885			
57	56	100	886			
57	137	200	887			
57	149	200	888			
57	150	200	889			
57	151	200	890			
57	14	650	891			
57	139	500	892			
57	69	200	893			
57	68	200	894			
57	140	200	895			
57	127	800	896			
57	141	200	897			
57	4	400	898			
57	142	200	899			
57	143	200	900			
57	146	200	901			
57	145	350	902			
147	250	200	903			
147	278	900	904			
147	279	100	905			
147	4	200	906			
147	32	200	907			
147	137	400	908			
147	228	200	909			
147	34	200	910			
280	50	200	911			
280	281	200	912			
256	4	250	913			
256	32	250	914			
256	34	250	915			
250	147	200	916			
250	271	200	917			
250	4	200	918			
250	115	200	919			
250	34	200	920			
250	228	300	921			
278	14	250	922			
278	152	250	923			
278	177	250	924			
278	178	250	925			
278	147	900	926			
197	74	200	927			
197	130	200	928			
197	225	350	929			
197	26	1100	930			
197	230	100	931			
197	27	900	932			
197	32	850	933			
197	76	200	934			
253	282	100	935			
253	32	200	936			
253	4	200	937			
253	34	200	938			
245	108	200	939			
245	109	200	940			
283	84	450	941			
283	196	250	942			
283	54	250	943			
283	85	250	944			
25	284	200	945			
25	2	750	946			
25	60	1350	947			
25	192	200	948			
25	191	300	949			
25	22	300	950			
25	27	200	951			
25	36	200	952			
25	128	750	953			
25	221	200	954			
25	201	300	955			
25	99	200	956			
25	126	550	957			
25	89	850	958			
25	11	750	959			
25	208	300	960			
25	211	300	961			
25	212	200	962			
25	88	300	963			
25	21	400	964			
25	1	700	965			
25	24	200	966			
25	110	300	967			
25	198	300	968			
25	26	400	969			
25	113	300	970			
25	239	200	971			
25	114	200	972			
25	199	200	973			
25	273	200	974			
25	203	350	975			
25	205	300	976			
25	204	300	977			
25	108	550	978			
25	23	200	979			
25	127	550	980			
25	101	750	981			
25	206	400	982			
25	207	200	983			
25	5	1200	984			
25	209	200	985			
25	210	300	986			
25	170	750	987			
25	214	200	988			
25	213	250	989			
193	241	200	990			
193	42	200	991			
285	84	350	992			
285	196	250	993			
285	54	250	994			
285	85	250	995			
153	200	200	996			
153	138	300	997			
153	286	400	998			
153	69	200	999			
153	145	350	1000			
153	287	450	1001			
238	75	200	1002			
238	74	300	1003			
238	76	300	1004			
155	3	200	1005			
155	181	300	1006			
155	288	300	1007			
155	157	200	1008			
155	128	350	1009			
29	116	300	1010			
29	117	400	1011			
29	119	300	1012			
29	120	300	1013			
29	28	300	1014			
29	122	200	1015			
29	121	300	1016			
219	108	200	1017			
219	109	200	1018			
219	215	200	1019			
219	24	950	1020			
219	78	400	1021			
219	79	250	1022			
289	84	350	1023			
289	196	250	1024			
289	54	250	1025			
289	85	250	1026			
108	75	1250	1027			
108	81	200	1028			
108	215	200	1029			
108	107	200	1030			
108	216	300	1031			
108	245	200	1032			
108	217	200	1033			
108	78	300	1034			
108	290	100	1035			
108	79	250	1036			
108	218	250	1037			
108	291	100	1038			
108	109	200	1039			
108	219	200	1040			
108	25	550	1041			
292	84	250	1042			
292	196	350	1043			
292	54	250	1044			
292	85	250	1045			
23	192	300	1046			
23	191	300	1047			
23	22	300	1048			
23	27	200	1049			
23	78	550	1050			
23	36	200	1051			
23	79	500	1052			
23	128	550	1053			
23	97	400	1054			
23	99	200	1055			
23	25	200	1056			
23	208	400	1057			
23	212	300	1058			
23	211	300	1059			
23	88	300	1060			
23	1	400	1061			
23	24	200	1062			
23	110	300	1063			
23	198	300	1064			
23	26	400	1065			
23	113	300	1066			
23	239	200	1067			
23	199	200	1068			
23	273	200	1069			
23	203	350	1070			
23	205	300	1071			
23	204	300	1072			
23	69	550	1073			
23	206	300	1074			
23	5	1000	1075			
23	207	300	1076			
23	209	200	1077			
23	210	300	1078			
23	214	200	1079			
23	213	250	1080			
117	29	400	1081			
117	31	300	1082			
117	4	250	1083			
117	32	250	1084			
117	33	300	1085			
117	34	250	1086			
55	51	300	1087			
55	53	750	1088			
5	1	900	1089			
5	0	850	1090			
5	92	800	1091			
5	18	800	1092			
5	93	800	1093			
5	12	800	1094			
5	17	800	1095			
5	94	750	1096			
5	95	800	1097			
5	97	800	1098			
5	96	750	1099			
5	98	1000	1100			
5	51	700	1101			
5	25	1200	1102			
5	19	800	1103			
5	23	1000	1104			
5	101	750	1105			
5	103	900	1106			
5	102	900	1107			
5	104	800	1108			
5	105	900	1109			
5	106	750	1110			
5	21	900	1111			
15	267	200	1112			
15	293	500	1113			
15	13	300	1114			
15	63	450	1115			
210	23	300	1116			
210	24	300	1117			
210	25	300	1118			
210	26	200	1119			
210	27	200	1120			
157	109	650	1121			
157	3	300	1122			
157	155	200	1123			
157	181	200	1124			
157	288	200	1125			
138	286	200	1126			
138	200	300	1127			
138	24	750	1128			
138	153	300	1129			
138	57	400	1130			
138	175	200	1131			
138	287	250	1132			
138	137	300	1133			
294	152	250	1134			
294	295	900	1135			
294	296	250	1136			
297	14	300	1137			
297	152	200	1138			
297	177	300	1139			
297	178	300	1140			
255	4	250	1141			
255	32	250	1142			
255	34	250	1143			
84	298	350	1144			
84	195	300	1145			
84	76	850	1146			
84	243	350	1147			
84	242	450	1148			
84	8	600	1149			
84	264	450	1150			
84	283	450	1151			
84	126	1200	1152			
84	289	350	1153			
84	299	350	1154			
84	300	600	1155			
84	301	300	1156			
84	265	350	1157			
84	292	250	1158			
84	285	350	1159			
84	302	450	1160			
84	82	250	1161			
84	54	300	1162			
121	29	300	1163			
121	30	200	1164			
121	31	200	1165			
121	4	250	1166			
121	32	250	1167			
121	33	300	1168			
121	34	250	1169			
266	49	200	1170			
266	281	200	1171			
266	65	300	1172			
301	84	300	1173			
301	196	300	1174			
301	54	300	1175			
301	85	300	1176			
222	224	200	1177			
222	225	200	1178			
222	168	250	1179			
222	303	250	1180			
222	263	300	1181			
222	304	200	1182			
222	305	750	1183			
222	126	600	1184			
183	72	200	1185			
183	60	200	1186			
282	253	100	1187			
119	29	300	1188			
119	30	200	1189			
119	31	200	1190			
119	32	250	1191			
119	4	250	1192			
119	34	250	1193			
119	33	300	1194			
279	147	100	1195			
168	222	250	1196			
168	127	550	1197			
168	306	200	1198			
168	263	250	1199			
168	76	400	1200			
168	304	250	1201			
271	250	200	1202			
271	228	200	1203			
263	125	500	1204			
263	222	300	1205			
263	168	250	1206			
188	72	200	1207			
188	60	200	1208			
145	286	350	1209			
145	200	450	1210			
145	24	900	1211			
145	153	350	1212			
145	57	350	1213			
145	175	450	1214			
145	137	350	1215			
145	287	700	1216			
293	307	200	1217			
293	15	500	1218			
169	124	300	1219			
169	125	200	1220			
169	126	200	1221			
169	127	200	1222			
169	11	200	1223			
169	128	200	1224			
44	152	350	1225			
44	45	750	1226			
44	40	950	1227			
46	45	900	1228			
46	152	200	1229			
46	296	200	1230			
270	308	300	1231			
270	34	200	1232			
308	270	300	1233			
308	32	200	1234			
26	197	1100	1235			
26	24	400	1236			
26	192	300	1237			
26	191	200	1238			
26	110	200	1239			
26	18	600	1240			
26	198	200	1241			
26	113	200	1242			
26	22	200	1243			
26	78	650	1244			
26	36	300	1245			
26	199	500	1246			
26	200	850	1247			
26	99	300	1248			
26	201	200	1249			
26	25	400	1250			
26	203	650	1251			
26	204	300	1252			
26	205	200	1253			
26	124	750	1254			
26	23	400	1255			
26	206	200	1256			
26	207	300	1257			
26	208	200	1258			
26	209	300	1259			
26	210	200	1260			
26	211	200	1261			
26	212	300	1262			
26	88	400	1263			
26	213	250	1264			
26	214	300	1265			
179	14	250	1266			
179	152	250	1267			
179	259	250	1268			
179	177	250	1269			
179	178	250	1270			
179	176	200	1271			
306	168	200	1272			
306	303	300	1273			
32	116	250	1274			
32	308	200	1275			
32	253	200	1276			
32	197	850	1277			
32	255	250	1278			
32	28	250	1279			
32	118	250	1280			
32	254	250	1281			
32	120	250	1282			
32	122	350	1283			
32	121	250	1284			
32	69	400	1285			
32	117	250	1286			
32	252	250	1287			
32	251	250	1288			
32	119	250	1289			
32	70	250	1290			
32	4	200	1291			
32	258	250	1292			
32	6	600	1293			
32	147	200	1294			
32	227	200	1295			
32	256	250	1296			
32	257	200	1297			
32	228	200	1298			
76	224	650	1299			
76	74	200	1300			
76	75	200	1301			
76	130	400	1302			
76	225	550	1303			
76	197	200	1304			
76	223	600	1305			
76	84	850	1306			
76	232	300	1307			
76	168	400	1308			
76	233	300	1309			
76	234	300	1310			
76	85	750	1311			
76	73	300	1312			
76	236	300	1313			
76	237	300	1314			
76	87	300	1315			
76	257	450	1316			
76	238	300	1317			
120	29	300	1318			
120	30	200	1319			
120	31	200	1320			
120	32	250	1321			
120	4	250	1322			
120	34	250	1323			
120	33	300	1324			
122	29	200	1325			
122	30	200	1326			
122	31	200	1327			
122	32	350	1328			
122	33	200	1329			
299	84	350	1330			
299	196	250	1331			
299	54	250	1332			
299	85	250	1333			
68	69	200	1334			
68	67	200	1335			
68	57	200	1336			
68	88	750	1337			
101	5	750	1338			
101	1	250	1339			
101	18	250	1340			
101	25	750	1341			
101	19	350	1342			
101	20	350	1343			
101	21	250	1344			
249	247	450	1345			
249	196	700	1346			
249	62	250	1347			
206	23	300	1348			
206	24	300	1349			
206	25	400	1350			
206	26	200	1351			
206	27	300	1352			
218	108	250	1353			
218	78	250	1354			
218	79	200	1355			
244	8	100	1356			
106	1	250	1357			
106	5	750	1358			
106	18	250	1359			
106	19	350	1360			
106	20	200	1361			
106	21	350	1362			
248	247	1250	1363			
248	54	200	1364			
177	14	200	1365			
177	74	600	1366			
177	278	250	1367			
177	297	300	1368			
177	178	200	1369			
177	179	250	1370			
177	296	200	1371			
177	176	250	1372			
177	277	250	1373			
177	152	200	1374			
177	259	300	1375			
177	34	750	1376			
50	41	200	1377			
50	48	200	1378			
50	280	200	1379			
66	63	100	1380			
148	137	100	1381			
300	196	500	1382			
300	84	600	1383			
300	85	500	1384			
300	54	500	1385			
300	103	650	1386			
62	309	200	1387			
62	247	200	1388			
62	3	800	1389			
62	310	200	1390			
62	58	600	1391			
62	249	250	1392			
190	72	200	1393			
190	60	200	1394			
309	310	500	1395			
309	196	750	1396			
309	62	200	1397			
196	75	750	1398			
196	231	200	1399			
196	298	250	1400			
196	2	500	1401			
196	53	300	1402			
196	195	300	1403			
196	243	250	1404			
196	283	250	1405			
196	289	250	1406			
196	300	500	1407			
196	299	250	1408			
196	301	300	1409			
196	309	750	1410			
196	265	250	1411			
196	292	350	1412			
196	285	250	1413			
196	302	250	1414			
196	249	700	1415			
196	261	200	1416			
196	54	200	1417			
85	298	250	1418			
85	53	500	1419			
85	195	300	1420			
85	76	750	1421			
85	243	250	1422			
85	242	250	1423			
85	8	500	1424			
85	264	250	1425			
85	283	250	1426			
85	126	1100	1427			
85	289	250	1428			
85	299	250	1429			
85	300	500	1430			
85	301	300	1431			
85	265	250	1432			
85	285	250	1433			
85	292	250	1434			
85	302	250	1435			
85	82	250	1436			
85	54	200	1437			
103	5	900	1438			
103	1	200	1439			
103	18	200	1440			
103	19	300	1441			
103	300	650	1442			
103	20	200	1443			
103	21	200	1444			
212	23	300	1445			
212	24	300	1446			
212	25	200	1447			
212	26	300	1448			
212	27	200	1449			
178	14	200	1450			
178	74	600	1451			
178	177	200	1452			
178	278	250	1453			
178	297	300	1454			
178	223	200	1455			
178	179	250	1456			
178	4	750	1457			
178	275	200	1458			
178	277	250	1459			
178	176	250	1460			
178	128	1150	1461			
178	276	300	1462			
178	305	200	1463			
178	259	300	1464			
152	46	200	1465			
152	75	600	1466			
152	311	200	1467			
152	294	250	1468			
152	312	200	1469			
152	297	200	1470			
152	278	250	1471			
152	177	200	1472			
152	179	250	1473			
152	296	200	1474			
152	128	850	1475			
152	305	200	1476			
152	14	200	1477			
152	69	650	1478			
152	4	550	1479			
152	277	250	1480			
152	176	250	1481			
152	259	200	1482			
152	16	450	1483			
152	44	350	1484			
254	4	250	1485			
254	32	250	1486			
254	34	250	1487			
313	2	100	1488			
302	84	450	1489			
302	196	250	1490			
302	54	250	1491			
302	85	250	1492			
187	72	200	1493			
187	60	200	1494			
102	1	200	1495			
102	5	900	1496			
